         2037790 function calls (2019726 primitive calls) in 2.383 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:276(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:2760(RequirementParseError)
      250    0.001    0.000    0.108    0.000 __init__.py:2765(parse_requirements)
        1    0.000    0.000    0.000    0.000 __init__.py:2784(Requirement)
      125    0.002    0.000    0.107    0.001 __init__.py:2785(__init__)
        1    0.001    0.001    0.017    0.017 __init__.py:28(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:280(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2814(__contains__)
      125    0.000    0.000    0.108    0.001 __init__.py:2831(parse)
       22    0.001    0.000    0.001    0.000 __init__.py:2837(_get_mro)
       20    0.000    0.000    0.000    0.000 __init__.py:2840(cls)
       22    0.000    0.000    0.001    0.000 __init__.py:2844(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:285(DriverException)
        1    0.000    0.000    0.000    0.000 __init__.py:285(cached_property)
        1    0.000    0.000    0.000    0.000 __init__.py:286(YAMLObject)
      324    0.000    0.000    0.008    0.000 __init__.py:2868(split_sections)
        1    0.000    0.000    0.000    0.000 __init__.py:288(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:29(ConsistencyLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:29(Database)
        1    0.000    0.000    0.000    0.000 __init__.py:29(DefaultConnectionProxy)
        1    0.000    0.000    0.000    0.000 __init__.py:29(TranslatorCommentWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:29(ValidationError)
      2/1    0.000    0.000    0.378    0.378 __init__.py:29(_setup)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar)
        2    0.000    0.000    0.070    0.035 __init__.py:2912(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:2917(_initialize)
        1    0.000    0.000    0.000    0.000 __init__.py:292(RequestExecutionException)
        1    0.000    0.000    0.000    0.000 __init__.py:292(_CountryTimezoneDict)
        1    0.000    0.000    0.070    0.070 __init__.py:2927(_initialize_master_working_set)
      154    0.000    0.000    0.010    0.000 __init__.py:2952(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:299(Unavailable)
       11    0.008    0.001    0.608    0.055 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:30(Error)
        2    0.000    0.000    0.002    0.001 __init__.py:30(load)
       69    0.000    0.000    0.000    0.000 __init__.py:305(set_function_name)
        1    0.000    0.000    0.000    0.000 __init__.py:31(DjangoCassandraOptions)
        1    0.000    0.000    0.000    0.000 __init__.py:310(ResourceWarning)
       32    0.000    0.000    0.000    0.000 __init__.py:311(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:314(ResolutionError)
        2    0.000    0.000    0.001    0.000 __init__.py:319(__get__)
        1    0.000    0.000    0.000    0.000 __init__.py:320(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:323(add_metaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:325(Timeout)
        1    0.000    0.000    0.000    0.000 __init__.py:325(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:329(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:33(InterfaceError)
        1    0.000    0.000    0.000    0.000 __init__.py:33(UnicodeMixin)
        1    0.000    0.000    2.337    2.337 __init__.py:333(execute_from_command_line)
      9/7    0.000    0.000    0.058    0.008 __init__.py:34(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:343(PostgreSQLUUIDField)
        5    0.000    0.000    0.001    0.000 __init__.py:346(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
      188    0.001    0.000    0.014    0.000 __init__.py:35(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:350(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:352(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:352(ReadTimeout)
        5    0.000    0.000    0.000    0.000 __init__.py:356(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:358(BoundArguments)
        1    0.000    0.000    0.000    0.000 __init__.py:36(DatabaseError)
        1    0.000    0.000    0.000    0.000 __init__.py:363(ShortUUIDField)
        1    0.000    0.000    0.000    0.000 __init__.py:365(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:37(AutoSlugField)
        1    0.000    0.000    0.000    0.000 __init__.py:37(BadSerializer)
        3    0.000    0.000    0.000    0.000 __init__.py:37(get_comment_app_name)
        1    0.000    0.000    0.000    0.000 __init__.py:372(OrderedDefaultdict)
        4    0.000    0.000    0.000    0.000 __init__.py:372(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:374(WriteTimeout)
        1    0.000    0.000    0.000    0.000 __init__.py:375(_FixedOffset)
        4    0.000    0.000    0.000    0.000 __init__.py:379(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:385(PyDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:39(DBAPISet)
        1    0.000    0.000    0.000    0.000 __init__.py:39(DataError)
        4    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:392(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:394(CDCWriteFailure)
        6    0.002    0.000    0.005    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.001    0.001    0.014    0.014 __init__.py:40(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:401(is_platform_windows)
        1    0.000    0.000    0.000    0.000 __init__.py:402(CoordinationFailure)
        3    0.000    0.000    0.000    0.000 __init__.py:403(register_loader_type)
        1    0.001    0.001    0.148    0.148 __init__.py:408(entrypoints)
        1    0.003    0.003    0.033    0.033 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:41(Trans)
        1    0.000    0.000    0.000    0.000 __init__.py:412(get_provider)
        1    0.000    0.000    0.122    0.122 __init__.py:413(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:416(ChannelPromise)
        1    0.001    0.001    0.031    0.031 __init__.py:42(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:42(OperationalError)
        1    0.000    0.000    0.000    0.000 __init__.py:425(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.001    0.001    0.002    0.002 __init__.py:44(<module>)
        1    0.000    0.000    0.006    0.006 __init__.py:44(get_commands)
        1    0.000    0.000    0.000    0.000 __init__.py:442(get_build_platform)
        2    0.001    0.001    0.007    0.003 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:45(IntegrityError)
        1    0.000    0.000    0.000    0.000 __init__.py:45(get_model)
        1    0.000    0.000    0.000    0.000 __init__.py:454(ReadFailure)
        1    0.000    0.000    0.000    0.000 __init__.py:455(Signature)
        9    0.000    0.000    0.000    0.000 __init__.py:455(__eq__)
        1    0.000    0.000    0.000    0.000 __init__.py:46(_JsonImplementation)
1734/1733    0.002    0.000    0.381    0.000 __init__.py:46(__getattr__)
     2469    0.002    0.000    0.003    0.000 __init__.py:461(__lt__)
       56    0.000    0.000    0.001    0.000 __init__.py:470(__deepcopy__)
        1    0.000    0.000    0.000    0.000 __init__.py:473(WriteFailure)
        1    0.000    0.000    0.000    0.000 __init__.py:48(InternalError)
        7    0.000    0.000    0.000    0.000 __init__.py:48(make_alias)
        3    0.000    0.000    0.001    0.000 __init__.py:48(symbol_by_name)
       56    0.000    0.000    0.000    0.000 __init__.py:481(__copy__)
        4    0.000    0.000    0.004    0.001 __init__.py:49(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:490(FunctionFailure)
        3    0.000    0.000    0.000    0.000 __init__.py:490(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:491(CFunctionType)
        3    0.009    0.003    0.259    0.086 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(get_model)
        1    0.000    0.000    0.000    0.000 __init__.py:503(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:51(ProgrammingError)
        1    0.000    0.000    0.000    0.000 __init__.py:517(RequestValidationException)
        1    0.000    0.000    0.000    0.000 __init__.py:524(ConfigurationException)
      365    0.001    0.000    0.001    0.000 __init__.py:528(validators)
        1    0.000    0.000    0.000    0.000 __init__.py:53(Empty)
        1    0.000    0.000    0.000    0.000 __init__.py:531(AlreadyExists)
        1    0.000    0.000    0.000    0.000 __init__.py:54(NotSupportedError)
        1    0.000    0.000    0.000    0.000 __init__.py:545(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:545(ReadOnlyDjangoCassandraQuerySet)
        1    0.000    0.000    0.000    0.000 __init__.py:553(IMetadataProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:556(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:559(InvalidRequest)
        1    0.000    0.000    0.000    0.000 __init__.py:567(Unauthorized)
        1    0.000    0.000    0.000    0.000 __init__.py:57(NOT_PROVIDED)
        1    0.000    0.000    0.000    0.000 __init__.py:574(AuthenticationFailed)
        1    0.000    0.000    0.000    0.000 __init__.py:577(IResourceProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:58(DatabaseWrapper)
        2    0.000    0.000    0.000    0.000 __init__.py:58(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:581(OperationTimedOut)
        1    0.000    0.000    0.000    0.000 __init__.py:582(Filterer)
       79    0.000    0.000    0.000    0.000 __init__.py:587(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:593(addFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:605(UnsupportedOperation)
        1    0.000    0.000    0.000    0.000 __init__.py:605(WorkingSet)
        8    0.000    0.000    0.000    0.000 __init__.py:607(filter)
        1    0.000    0.000    0.027    0.027 __init__.py:608(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:61(DOMException)
        1    0.000    0.000    0.027    0.027 __init__.py:621(_build_master)
        1    0.000    0.000    0.000    0.000 __init__.py:628(StubQuery)
        1    0.000    0.000    0.000    0.000 __init__.py:629(_removeHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:63(install)
        1    0.000    0.000    0.000    0.000 __init__.py:63(module)
       41    0.000    0.000    0.000    0.000 __init__.py:64(configured)
       24    0.000    0.000    0.000    0.000 __init__.py:646(_addHandlerRef)
     1243    0.013    0.000    0.017    0.000 __init__.py:647(set_attributes_from_name)
        1    0.000    0.000    0.000    0.000 __init__.py:65(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:651(DjangoCassandraQuerySet)
     1243    0.005    0.000    0.066    0.000 __init__.py:655(contribute_to_class)
        1    0.000    0.000    0.000    0.000 __init__.py:656(Handler)
       22    0.001    0.000    0.059    0.003 __init__.py:663(add_entry)
       24    0.000    0.000    0.001    0.000 __init__.py:665(__init__)
      986    0.000    0.000    0.000    0.000 __init__.py:666(get_attname)
      986    0.001    0.000    0.002    0.000 __init__.py:669(get_attname_column)
        1    0.000    0.000    0.000    0.000 __init__.py:67(<dictcomp>)
      257    0.000    0.000    0.000    0.000 __init__.py:674(get_cache_name)
       14    0.000    0.000    0.000    0.000 __init__.py:681(set_name)
        1    0.000    0.000    0.000    0.000 __init__.py:682(find)
       21    0.000    0.000    0.000    0.000 __init__.py:694(createLock)
        1    0.001    0.001    0.122    0.122 __init__.py:698(iter_entry_points)
        5    0.002    0.000    0.015    0.003 __init__.py:7(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:70(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:703(acquire)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        5    0.000    0.000    0.001    0.000 __init__.py:71(search_function)
        1    0.000    0.000    0.000    0.000 __init__.py:710(release)
       13    0.000    0.000    0.000    0.000 __init__.py:717(setLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:72(BaseSettings)
      310    0.000    0.000    0.000    0.000 __init__.py:721(__iter__)
      312    0.002    0.000    0.004    0.000 __init__.py:738(add)
       56    0.000    0.000    0.000    0.000 __init__.py:74(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:74(BufferTooShort)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
      592    0.002    0.000    0.009    0.000 __init__.py:74(open_resource)
        4    0.000    0.000    0.000    0.000 __init__.py:746(handle)
        3    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:75(IndexSizeErr)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
      502    0.000    0.000    0.000    0.000 __init__.py:76(__setattr__)
       11    0.000    0.000    0.000    0.000 __init__.py:764(setFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:77(TimeoutError)
        4    0.000    0.000    0.004    0.001 __init__.py:77(_attempt_load)
        1    0.000    0.000    0.000    0.000 __init__.py:78(DomstringSizeErr)
       24    0.000    0.000    0.000    0.000 __init__.py:782(has_default)
        1    0.000    0.000    0.000    0.000 __init__.py:786(DjangoCassandraModel)
        3    0.000    0.000    0.000    0.000 __init__.py:788(get_default)
        3    0.002    0.001    0.662    0.221 __init__.py:8(<module>)
        1    0.000    0.000    1.951    1.951 __init__.py:8(setup)
        1    0.000    0.000    0.000    0.000 __init__.py:80(AuthenticationError)
        1    0.000    0.000    0.002    0.002 __init__.py:801(get_choices)
        1    0.000    0.000    0.000    0.000 __init__.py:81(HierarchyRequestErr)
        1    0.000    0.000    0.000    0.000 __init__.py:81(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:82(Settings)
        1    0.000    0.000    0.000    0.000 __init__.py:820(StreamHandler)
       12    0.000    0.000    0.000    0.000 __init__.py:827(__init__)
      2/1    0.000    0.000    0.378    0.378 __init__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:84(WrongDocumentErr)
     1269    0.002    0.000    0.010    0.000 __init__.py:854(_get_choices)
        1    0.000    0.000    0.000    0.000 __init__.py:86(disable_trace)
        1    0.000    0.000    0.000    0.000 __init__.py:87(InvalidCharacterErr)
       20    0.000    0.000    0.005    0.000 __init__.py:876(formfield)
        1    0.002    0.002    0.002    0.002 __init__.py:88(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:88(PEP440Warning)
        1    0.000    0.000    0.000    0.000 __init__.py:891(FileHandler)
       11    0.000    0.000    0.001    0.000 __init__.py:895(__init__)
        4    0.001    0.000    0.002    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:9(ProviderRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:9(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:90(Field)
        1    0.000    0.000    0.000    0.000 __init__.py:90(NoDataAllowedErr)
